index,Year,Type,Mileage(miles),Engine,PS,Transmission,Fuel,Number_of_Owners,href,PPY,MileageRank,PriceRank,PPYRank,Score,Price(£)
416,2014.0,Hatchback,92000.0,1.6L,103.55029585798816,Manual,Diesel,3,https://www.autotrader.co.uk/car-details/202204224900635?include-delivery-option=on&model=A1&radius=1500&postcode=br49jd&exclude-writeoff-categories=on&make=Audi&sort=relevance&advertising-location=at_cars&year-to=2022&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&page=42&percentVehiclePriceDeposit=true,3500.0,34,457,98,589,7000.0
419,2020.0,Hatchback,10993.0,1.0L,94.0,Manual,Petrol,1,https://www.autotrader.co.uk/car-details/202212222719769?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&make=Audi&radius=1500&model=A1&year-to=2022&include-delivery-option=on&postcode=br49jd&advertising-location=at_cars&exclude-writeoff-categories=on&sort=relevance&page=43,2250.0,433,100,412,945,18000.0
420,2015.0,Hatchback,69362.0,1.0L,93.68836291913216,Manual,Petrol,2,https://www.autotrader.co.uk/car-details/202210271132524?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&make=Audi&radius=1500&model=A1&year-to=2022&include-delivery-option=on&postcode=br49jd&advertising-location=at_cars&exclude-writeoff-categories=on&sort=relevance&page=43,3100.0,86,395,158,639,9300.0
423,2021.0,Hatchback,780.0,1.0L,93.68836291913216,Manual,Petrol,1,https://www.autotrader.co.uk/car-details/202211151690425?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&make=Audi&radius=1500&model=A1&year-to=2022&include-delivery-option=on&postcode=br49jd&advertising-location=at_cars&exclude-writeoff-categories=on&sort=relevance&page=43,2277.222222222222,468,48,408,924,20495.0
426,2014.0,Hatchback,30718.0,1.4L,120.3155818540434,Manual,Petrol,4,https://www.autotrader.co.uk/car-details/202210170805212?onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&make=Audi&radius=1500&model=A1&year-to=2022&include-delivery-option=on&postcode=br49jd&advertising-location=at_cars&exclude-writeoff-categories=on&sort=relevance&page=43,5634.0,309,303,13,625,11268.0
427,2018.0,Hatchback,36000.0,1.0L,114.0,Manual,Petrol,1,https://www.autotrader.co.uk/car-details/202110188627871?advertising-location=at_cars&year-to=2022&make=Audi&radius=1500&include-delivery-option=on&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&postcode=br49jd&year-from=2012&exclude-writeoff-categories=on&sort=relevance&page=44,2999.1666666666665,269,103,174,546,17995.0
428,2016.0,Hatchback,40000.0,1.4L,123.2741617357002,Automatic,Petrol,2,https://www.autotrader.co.uk/car-details/202212232739363?advertising-location=at_cars&year-to=2022&make=Audi&radius=1500&include-delivery-option=on&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&postcode=br49jd&year-from=2012&exclude-writeoff-categories=on&sort=relevance&page=44,3372.5,238,209,116,563,13490.0
429,2015.0,Hatchback,56644.0,1.0L,93.68836291913216,Manual,Petrol,2,https://www.autotrader.co.uk/car-details/202210281163586?advertising-location=at_cars&year-to=2022&make=Audi&radius=1500&include-delivery-option=on&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&postcode=br49jd&year-from=2012&exclude-writeoff-categories=on&sort=relevance&page=44,3333.0,134,360,121,615,9999.0
431,2017.0,Hatchback,73534.0,1.4L,148.0,Manual,Petrol,1,https://www.autotrader.co.uk/car-details/202208319289071?advertising-location=at_cars&year-to=2022&make=Audi&radius=1500&include-delivery-option=on&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&postcode=br49jd&year-from=2012&exclude-writeoff-categories=on&sort=relevance&page=44,2115.8,65,336,444,845,10579.0
436,2015.0,Hatchback,71000.0,2.0L,141.02564102564102,Manual,Diesel,3,https://www.autotrader.co.uk/car-details/202211302137863?advertising-location=at_cars&year-to=2022&make=Audi&radius=1500&include-delivery-option=on&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&postcode=br49jd&year-from=2012&exclude-writeoff-categories=on&sort=relevance&page=44,2900.0,79,414,200,693,8700.0
439,2018.0,Hatchback,30576.0,1.0L,93.0,Manual,Petrol,2,https://www.autotrader.co.uk/car-details/202212152550560?exclude-writeoff-categories=on&year-from=2012&make=Audi&radius=1500&advertising-location=at_cars&year-to=2022&include-delivery-option=on&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&postcode=br49jd&sort=relevance&page=45,1998.1666666666667,312,265,457,1034,11989.0
440,2017.0,Hatchback,41000.0,1.6L,114.39842209072978,Manual,Diesel,2,https://www.autotrader.co.uk/car-details/202212132485637?exclude-writeoff-categories=on&year-from=2012&make=Audi&radius=1500&advertising-location=at_cars&year-to=2022&include-delivery-option=on&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&postcode=br49jd&sort=relevance&page=45,2799.0,231,196,237,664,13995.0
441,2019.0,Hatchback,26404.0,1.0L,114.0,Manual,Petrol,1,https://www.autotrader.co.uk/car-details/202212152533099?exclude-writeoff-categories=on&year-from=2012&make=Audi&radius=1500&advertising-location=at_cars&year-to=2022&include-delivery-option=on&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&postcode=br49jd&sort=relevance&page=45,2384.1428571428573,339,138,376,853,16689.0
442,2017.0,Hatchback,79500.0,1.4L,123.2741617357002,Manual,Petrol,1,https://www.autotrader.co.uk/car-details/202210150747679?exclude-writeoff-categories=on&year-from=2012&make=Audi&radius=1500&advertising-location=at_cars&year-to=2022&include-delivery-option=on&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&postcode=br49jd&sort=relevance&page=45,2199.0,50,314,428,792,10995.0
444,2017.0,Hatchback,73000.0,1.4L,123.2741617357002,Manual,Petrol,2,https://www.autotrader.co.uk/car-details/202210210942452?exclude-writeoff-categories=on&year-from=2012&make=Audi&radius=1500&advertising-location=at_cars&year-to=2022&include-delivery-option=on&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&postcode=br49jd&sort=relevance&page=45,2400.0,68,252,371,691,12000.0
448,2015.0,Hatchback,33000.0,1.4L,123.2741617357002,Manual,Petrol,2,https://www.autotrader.co.uk/car-details/202209300270249?include-delivery-option=on&model=A1&radius=1500&postcode=br49jd&exclude-writeoff-categories=on&make=Audi&sort=relevance&advertising-location=at_cars&year-to=2022&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&page=46,3830.0,290,291,72,653,11490.0
451,2014.0,Hatchback,67258.0,2.0L,141.02564102564102,Manual,Diesel,2,https://www.autotrader.co.uk/car-details/202210271142510?include-delivery-option=on&model=A1&radius=1500&postcode=br49jd&exclude-writeoff-categories=on&make=Audi&sort=relevance&advertising-location=at_cars&year-to=2022&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&year-from=2012&page=46,4150.0,96,428,50,574,8300.0
457,2014.0,Hatchback,80000.0,1.6L,104.0,Manual,Diesel,4,https://www.autotrader.co.uk/car-details/202211211862554?model=A1&radius=1500&postcode=br49jd&year-to=2022&exclude-writeoff-categories=on&make=Audi&sort=relevance&include-delivery-option=on&year-from=2012&advertising-location=at_cars&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&page=47,3397.5,49,460,114,623,6795.0
458,2015.0,Hatchback,120000.0,1.6L,114.39842209072978,Manual,Diesel,4,https://www.autotrader.co.uk/car-details/202211262028378?model=A1&radius=1500&postcode=br49jd&year-to=2022&exclude-writeoff-categories=on&make=Audi&sort=relevance&include-delivery-option=on&year-from=2012&advertising-location=at_cars&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&page=47,2660.0,4,440,285,729,7980.0
459,2021.0,Hatchback,22214.0,1.0L,108.0,Manual,Petrol,1,https://www.autotrader.co.uk/car-details/202212102421043?model=A1&radius=1500&postcode=br49jd&year-to=2022&exclude-writeoff-categories=on&make=Audi&sort=relevance&include-delivery-option=on&year-from=2012&advertising-location=at_cars&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&page=47,2344.4444444444443,366,38,391,795,21100.0
464,2020.0,Hatchback,18250.0,1.5L,148.0,Automatic,Petrol,2,https://www.autotrader.co.uk/car-details/202207308298839?model=A1&radius=1500&postcode=br49jd&year-to=2022&exclude-writeoff-categories=on&make=Audi&sort=relevance&include-delivery-option=on&year-from=2012&advertising-location=at_cars&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&page=47,3061.875,393,21,164,578,24495.0
466,2016.0,Hatchback,36610.0,1.6L,114.39842209072978,Manual,Diesel,2,https://www.autotrader.co.uk/car-details/202209290222804?model=A1&radius=1500&postcode=br49jd&year-to=2022&exclude-writeoff-categories=on&make=Audi&sort=relevance&include-delivery-option=on&year-from=2012&advertising-location=at_cars&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&page=47,2748.75,264,316,254,834,10995.0
469,2019.0,Hatchback,10847.0,1.0L,114.39842209072978,Manual,Petrol,2,https://www.autotrader.co.uk/car-details/202211151711418?model=A1&radius=1500&postcode=br49jd&year-to=2022&exclude-writeoff-categories=on&make=Audi&sort=relevance&include-delivery-option=on&year-from=2012&advertising-location=at_cars&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&page=48,2627.8571428571427,434,95,290,819,18395.0
473,2014.0,Hatchback,99976.0,1.6L,103.55029585798816,Manual,Diesel,4,https://www.autotrader.co.uk/car-details/202212122465266?model=A1&radius=1500&postcode=br49jd&year-to=2022&exclude-writeoff-categories=on&make=Audi&sort=relevance&include-delivery-option=on&year-from=2012&advertising-location=at_cars&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&page=48,3847.5,18,445,65,528,7695.0
477,2015.0,Hatchback,112500.0,1.6L,114.39842209072978,Automatic,Diesel,2,https://www.autotrader.co.uk/car-details/202212192623619?year-to=2022&year-from=2012&include-delivery-option=on&make=Audi&radius=1500&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&advertising-location=at_cars&postcode=br49jd&sort=relevance&exclude-writeoff-categories=on&page=49,2566.333333333333,6,444,318,768,7699.0
478,2019.0,Hatchback,36107.0,1.0L,114.0,Manual,Petrol,1,https://www.autotrader.co.uk/car-details/202211011281577?year-to=2022&year-from=2012&include-delivery-option=on&make=Audi&radius=1500&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&advertising-location=at_cars&postcode=br49jd&sort=relevance&exclude-writeoff-categories=on&page=49,2499.285714285714,268,118,336,722,17495.0
479,2015.0,Hatchback,109725.0,1.6L,114.39842209072978,Manual,Diesel,1,https://www.autotrader.co.uk/car-details/202204184760471?year-to=2022&year-from=2012&include-delivery-option=on&make=Audi&radius=1500&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&advertising-location=at_cars&postcode=br49jd&sort=relevance&exclude-writeoff-categories=on&page=49,2363.0,8,456,385,849,7089.0
481,2019.0,Hatchback,70332.0,1.0L,114.39842209072978,Manual,Petrol,1,https://www.autotrader.co.uk/car-details/202212152533985?year-to=2022&year-from=2012&include-delivery-option=on&make=Audi&radius=1500&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&advertising-location=at_cars&postcode=br49jd&sort=relevance&exclude-writeoff-categories=on&page=49,2193.714285714286,81,155,431,667,15356.0
482,2017.0,Hatchback,33000.0,1.6L,114.0,Manual,Diesel,3,https://www.autotrader.co.uk/car-details/202210040384563?year-to=2022&year-from=2012&include-delivery-option=on&make=Audi&radius=1500&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&advertising-location=at_cars&postcode=br49jd&sort=relevance&exclude-writeoff-categories=on&page=49,2959.0,289,173,186,648,14795.0
483,2020.0,Hatchback,17634.0,1.0L,114.0,Automatic,Petrol,2,https://www.autotrader.co.uk/car-details/202210070508646?year-to=2022&year-from=2012&include-delivery-option=on&make=Audi&radius=1500&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&advertising-location=at_cars&postcode=br49jd&sort=relevance&exclude-writeoff-categories=on&page=49,2624.375,396,42,295,733,20995.0
484,2015.0,Hatchback,30051.0,1.4L,120.3155818540434,Manual,Petrol,1,https://www.autotrader.co.uk/car-details/202212062309763?year-to=2022&year-from=2012&include-delivery-option=on&make=Audi&radius=1500&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&advertising-location=at_cars&postcode=br49jd&sort=relevance&exclude-writeoff-categories=on&page=49,3830.0,314,290,73,677,11490.0
485,2021.0,Hatchback,22451.0,1.0L,108.48126232741618,Manual,Petrol,2,https://www.autotrader.co.uk/car-details/202212092410748?year-to=2022&year-from=2012&include-delivery-option=on&make=Audi&radius=1500&model=A1&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&advertising-location=at_cars&postcode=br49jd&sort=relevance&exclude-writeoff-categories=on&page=49,2355.555555555556,364,37,388,789,21200.0
487,2015.0,Hatchback,39500.0,1.4L,123.2741617357002,Manual,Petrol,2,https://www.autotrader.co.uk/car-details/202211051407081?make=Audi&radius=1500&year-from=2012&include-delivery-option=on&model=A1&advertising-location=at_cars&exclude-writeoff-categories=on&postcode=br49jd&year-to=2022&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&sort=relevance&page=50,4066.6666666666665,246,246,55,547,12200.0
490,2019.0,Hatchback,15476.0,1.0L,114.39842209072978,Manual,Petrol,1,https://www.autotrader.co.uk/car-details/202210291181873?make=Audi&radius=1500&year-from=2012&include-delivery-option=on&model=A1&advertising-location=at_cars&exclude-writeoff-categories=on&postcode=br49jd&year-to=2022&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&sort=relevance&page=50,2567.1428571428573,413,109,317,839,17970.0
495,2020.0,Hatchback,24420.0,1.0L,94.0,Manual,Petrol,2,https://www.autotrader.co.uk/car-details/202210140718995?make=Audi&radius=1500&year-from=2012&include-delivery-option=on&model=A1&advertising-location=at_cars&exclude-writeoff-categories=on&postcode=br49jd&year-to=2022&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&sort=relevance&page=50,2312.5,355,91,403,849,18500.0
496,2021.0,Hatchback,5246.0,1.5L,147.92899408284023,Automatic,Petrol,1,https://www.autotrader.co.uk/car-details/202212082364933?make=Audi&radius=1500&year-from=2012&include-delivery-option=on&model=A1&advertising-location=at_cars&exclude-writeoff-categories=on&postcode=br49jd&year-to=2022&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&sort=relevance&page=50,2876.6666666666665,454,12,208,674,25890.0
497,2014.0,Hatchback,29290.0,1.4L,138.06706114398423,Automatic,Petrol,1,https://www.autotrader.co.uk/car-details/202211021300186?make=Audi&radius=1500&year-from=2012&include-delivery-option=on&model=A1&advertising-location=at_cars&exclude-writeoff-categories=on&postcode=br49jd&year-to=2022&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&sort=relevance&page=51,7375.0,318,177,0,495,14750.0
499,2017.0,Hatchback,56215.0,1.4L,147.92899408284023,Automatic,Petrol,5,https://www.autotrader.co.uk/car-details/202211292126215?make=Audi&radius=1500&year-from=2012&include-delivery-option=on&model=A1&advertising-location=at_cars&exclude-writeoff-categories=on&postcode=br49jd&year-to=2022&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&sort=relevance&page=51,3199.0,137,146,143,426,15995.0
500,2014.0,Hatchback,92152.0,1.4L,120.3155818540434,Manual,Petrol,2,https://www.autotrader.co.uk/car-details/202212242758227?make=Audi&radius=1500&year-from=2012&include-delivery-option=on&model=A1&advertising-location=at_cars&exclude-writeoff-categories=on&postcode=br49jd&year-to=2022&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&sort=relevance&page=51,3250.0,33,465,131,629,6500.0
502,2019.0,Hatchback,23232.0,1.5L,147.92899408284023,Automatic,Petrol,1,https://www.autotrader.co.uk/car-details/202210180830202?make=Audi&radius=1500&year-from=2012&include-delivery-option=on&model=A1&advertising-location=at_cars&exclude-writeoff-categories=on&postcode=br49jd&year-to=2022&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&sort=relevance&page=51,3055.714285714286,361,34,165,560,21390.0
504,2017.0,Hatchback,74820.0,1.4L,123.2741617357002,Manual,Petrol,1,https://www.autotrader.co.uk/car-details/202208158785413?make=Audi&radius=1500&year-from=2012&include-delivery-option=on&model=A1&advertising-location=at_cars&exclude-writeoff-categories=on&postcode=br49jd&year-to=2022&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&sort=relevance&page=51,1850.0,59,398,466,923,9250.0
505,2019.0,Hatchback,19000.0,1.0L,93.68836291913216,Manual,Petrol,2,https://www.autotrader.co.uk/car-details/202210241028312?make=Audi&radius=1500&year-from=2012&include-delivery-option=on&model=A1&advertising-location=at_cars&exclude-writeoff-categories=on&postcode=br49jd&year-to=2022&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&sort=relevance&page=51,2613.5714285714284,389,98,300,787,18295.0
508,2014.0,Hatchback,71120.0,1.6L,103.55029585798816,Manual,Diesel,3,https://www.autotrader.co.uk/car-details/202211151687806?make=Audi&radius=1500&year-from=2012&include-delivery-option=on&model=A1&advertising-location=at_cars&exclude-writeoff-categories=on&postcode=br49jd&year-to=2022&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&sort=relevance&page=52&percentVehiclePriceDeposit=true,3699.5,78,453,86,617,7399.0
510,2014.0,Hatchback,59747.0,1.6L,103.55029585798816,Manual,Diesel,4,https://www.autotrader.co.uk/car-details/202212052282597?make=Audi&radius=1500&year-from=2012&include-delivery-option=on&model=A1&advertising-location=at_cars&exclude-writeoff-categories=on&postcode=br49jd&year-to=2022&onesearchad=New&onesearchad=Nearly%20New&onesearchad=Used&sort=relevance&page=52&percentVehiclePriceDeposit=true,4875.0,126,377,26,529,9750.0
